Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
2581,Anhui Science & Technology University,CHINA MAINLAND,18.22,36.75,13.6,13.38,33.51,30.49,145.96
2582,Bangabandhu Sheikh Mujibur Rahman Agricultural University (BSMRAU),BANGLADESH,12.58,36.54,10.8,24.3,30.01,31.71,145.94
2583,Goa University,INDIA,16.81,35.32,14.07,20.94,29.82,28.89,145.86
2584,University of Los Andes Venezuela,VENEZUELA,8.83,34.1,17.94,31.3,27.64,25.92,145.74
2585,Universidad de Magallanes,CHILE,10.93,35.12,12.43,26.16,30.38,30.63,145.67
2586,Universite des Antilles,FRANCE,14.53,35.77,12.54,23.38,30.3,29.03,145.55
2587,Pace University,USA,9.13,36.39,16.09,21.75,31.68,30.48,145.52
2588,University of Richmond,USA,11.83,35.68,16.69,22.03,31.66,27.63,145.51
2589,Ordu University,TURKEY,19.96,35.32,17.45,17.51,30.04,25.22,145.5
2590,Texas A&M University Corpus Christi,USA,8.83,36.32,13.62,20.97,33.09,32.54,145.37
2591,Anqing Normal University,CHINA MAINLAND,18.4,35.44,13.43,14.12,33.3,30.58,145.27
2592,MIREA - Russian Technological University,RUSSIA,15.91,35.46,20.43,22.83,28.86,21.75,145.24
2593,Helmut Schmidt University,GERMANY (FED REP GER),16.21,33.57,15.4,22.35,30.84,26.83,145.21
2594,University of Gloucestershire,ENGLAND,12.58,34.91,15.1,24.46,30.64,27.51,145.18
2595,Ming Chuan University,TAIWAN,20.04,34.0,14.72,20.94,29.7,25.55,144.96
2596,Universite Catholique de Lille,FRANCE,12.82,34.9,12.58,24.64,30.19,29.84,144.96
2597,National University Kaohsiung,TAIWAN,17.38,32.95,15.32,22.67,30.67,25.83,144.82
2598,The New School,USA,9.98,36.16,18.02,21.98,31.38,27.3,144.82
2599,University of Worcester,ENGLAND,8.69,35.58,14.14,22.74,32.15,31.34,144.63
2600,Veer Surendra Sai University of Technology,INDIA,18.13,38.07,16.65,13.61,30.17,27.9,144.54
2601,Catholic University of Lublin,POLAND,17.1,33.64,16.61,20.78,29.8,26.51,144.44
2602,Universidade do Estado do Amazonas,BRAZIL,18.67,34.33,14.13,21.7,28.84,26.75,144.42
2603,Arkansas State University,USA,9.7,35.79,13.8,17.74,33.0,34.21,144.26
2604,Nile University,EGYPT,12.08,34.46,12.15,22.97,31.16,31.44,144.26
2605,Shenyang Ligong University,CHINA MAINLAND,18.58,33.92,15.95,15.21,32.47,28.07,144.2
2606,Assam University,INDIA,16.21,37.43,15.66,19.77,29.2,25.87,144.14
2607,Eskisehir Technical University,TURKEY,27.98,30.93,15.63,18.62,28.39,22.49,144.03
2608,California State University Bakersfield,USA,8.38,40.06,11.94,19.16,31.55,32.86,143.95
2609,Jaypee University of Information Technology,INDIA,11.32,37.75,14.04,17.32,31.99,31.49,143.92
2610,Dong-Eui University,SOUTH KOREA,18.4,34.27,14.57,17.08,31.52,28.08,143.91
2611,Saint Petersburg State Electrotechnical University,RUSSIA,13.86,33.89,22.28,25.14,26.99,21.64,143.81
2612,ESCP Business School,FRANCE,8.23,37.52,11.37,22.0,31.83,32.85,143.8
2613,Swinburne University of Technology Sarawak,MALAYSIA,10.12,36.96,11.96,23.6,30.09,31.06,143.79
2614,Kazimierz Wielki University,POLAND,20.21,32.17,15.84,23.86,28.22,23.43,143.72
2615,Tokyo City University,JAPAN,15.28,33.17,15.72,20.75,30.58,28.1,143.6
2616,University of Chichester,ENGLAND,2.72,37.19,11.89,18.44,34.2,39.04,143.48
2617,Andong National University,SOUTH KOREA,18.13,33.53,15.3,20.72,29.62,26.15,143.44
2618,Lehman College (CUNY),USA,9.98,36.97,15.47,23.27,30.46,27.25,143.39
2619,Universidad de Colima,MEXICO,14.31,34.6,15.36,22.99,29.73,26.38,143.37
2620,Acharya Nagarjuna University,INDIA,12.58,36.83,15.62,21.46,29.5,27.38,143.36
2621,Hanoi University of Mining & Geology,VIETNAM,12.7,33.62,11.46,23.58,30.57,31.42,143.35
2622,University of Calabar,NIGERIA,15.39,33.66,14.61,25.18,27.97,26.47,143.27
2623,Zhejiang University City College,CHINA MAINLAND,22.1,32.0,14.03,18.3,30.21,26.56,143.2
2624,Yulin Normal University,CHINA MAINLAND,19.02,33.22,12.81,16.96,31.89,29.29,143.19
2625,Canterbury Christ Church University,ENGLAND,13.29,35.33,17.38,22.03,29.82,25.27,143.12
2626,Curtin University Sarawak,MALAYSIA,11.32,38.9,12.49,24.11,28.03,28.26,143.11
2627,Universidad de La Sabana,COLOMBIA,12.45,34.06,15.96,26.39,27.97,26.01,142.84
2628,Universidad Pontificia Bolivariana,COLOMBIA,12.08,34.01,16.91,26.25,27.33,26.23,142.82
2629,Iwate Prefectural University,JAPAN,0.01,36.55,9.09,18.01,35.46,43.7,142.82
2630,Harbin University of Commerce,CHINA MAINLAND,19.62,33.79,15.65,13.96,31.55,28.1,142.66
2631,Kogakuin University,JAPAN,13.17,34.16,14.78,19.74,31.76,29.01,142.62
2632,"Chitkara University, Punjab",INDIA,21.1,34.35,15.47,23.55,25.27,22.76,142.51
2633,Tel Hai Academy College,ISRAEL,15.49,34.08,13.15,18.51,31.44,29.69,142.38
2634,LingNan Normal University,CHINA MAINLAND,20.13,33.5,14.66,15.16,31.22,27.55,142.21
2635,Colgate University,USA,11.58,34.54,15.95,20.34,30.96,28.82,142.19
2636,Bangalore University,INDIA,12.21,35.44,15.64,17.78,31.68,29.36,142.1
2637,University of Sunderland,ENGLAND,8.38,35.64,14.22,22.55,30.88,30.39,142.06
2638,Lagos State University,NIGERIA,11.71,34.29,13.86,23.53,29.16,29.51,142.06
2639,Biruni University,TURKEY,25.17,31.97,13.95,21.11,26.46,23.39,142.05
2640,Universiti Pendidikan Sultan Idris,MALAYSIA,12.7,34.86,15.56,23.88,27.93,27.04,141.97
2641,Universidad Autonoma de Ciudad Juarez,MEXICO,14.86,32.82,15.64,24.03,29.04,25.4,141.78
2642,Universidad Nacional Costa Rica,COSTA RICA,11.96,32.81,15.81,27.32,27.74,26.11,141.75
2643,Sharda University,INDIA,17.0,35.48,14.88,22.64,26.5,25.22,141.73
2644,Kristiania University College,NORWAY,9.7,34.75,10.6,21.17,30.72,34.75,141.7
2645,University of Miskolc,HUNGARY,19.88,32.37,16.1,25.63,25.91,21.74,141.62
2646,Colby College,USA,9.98,34.95,13.92,19.32,32.05,31.38,141.6
2647,SVKM's NMIMS (Deemed to be University),INDIA,16.21,40.1,16.34,16.79,26.87,25.26,141.57
2648,Jan Dlugosz University,POLAND,13.52,34.13,14.02,23.73,29.71,26.42,141.53
2649,Govind Ballabh Pant University of Agriculture Technology,INDIA,15.07,38.75,15.63,17.63,28.27,26.15,141.5
2650,Sant Longowal Institute of Engineering & Technology (SLIET),INDIA,15.7,36.46,14.16,14.71,31.26,29.2,141.5
2651,Jinling Institute of Technology,CHINA MAINLAND,19.28,33.37,14.06,15.31,31.38,28.04,141.44
2652,Guangdong University of Finance & Economics,CHINA MAINLAND,22.02,31.79,13.79,17.4,29.89,26.53,141.41
2653,IESEG School of Management,FRANCE,13.64,34.23,11.73,25.74,28.96,27.09,141.38
2654,Hunan Institute of Science & Technology,CHINA MAINLAND,17.38,34.49,12.37,13.38,32.69,30.75,141.07
2655,University of Rajasthan,INDIA,9.84,36.14,14.59,17.82,30.84,31.67,140.91
2656,Jilin Jianzhu University,CHINA MAINLAND,18.49,35.38,13.67,13.79,30.98,28.47,140.78
2657,Mount Allison University,CANADA,6.47,37.21,11.7,19.64,31.68,34.02,140.73
2658,Universidad de Los Lagos,CHILE,14.09,33.41,14.84,26.77,27.27,24.25,140.64
2659,Qiqihar Medical University,CHINA MAINLAND,18.58,33.91,13.77,11.47,32.76,30.15,140.64
2660,Abdullah Gul University,TURKEY,13.52,35.36,11.99,19.45,30.44,29.83,140.58
2661,Zhoukou Normal University,CHINA MAINLAND,19.37,33.42,13.81,14.45,31.6,27.89,140.53
2662,Universidad Nacional de Asuncion,PARAGUAY,8.08,35.46,13.79,27.61,27.58,27.86,140.39
2663,Adelphi University,USA,13.29,34.01,15.33,19.92,30.71,27.03,140.28
2664,Universite Ibn Khaldoun Tiaret,ALGERIA,8.98,34.09,11.94,22.3,30.22,32.73,140.27
2665,Xuchang University,CHINA MAINLAND,20.62,33.04,13.06,14.86,30.87,27.81,140.26
2666,University of Kufa,IRAQ,12.94,32.54,16.21,26.92,26.64,24.9,140.14
2667,Chuzhou University,CHINA MAINLAND,19.11,31.55,12.62,18.58,30.58,27.46,139.91
2668,Universidad Pedagogica y Tecnologica de Colombia (UPTC),COLOMBIA,14.64,31.15,16.61,25.72,26.67,24.61,139.4
2669,University of Port Harcourt,NIGERIA,15.07,34.45,14.85,23.55,26.72,24.71,139.36
2670,Kochi University Technology,JAPAN,12.45,33.22,14.13,22.52,30.19,26.64,139.16
2671,Fern University Hagen,GERMANY (FED REP GER),16.31,31.36,15.0,23.55,28.47,24.39,139.09
2672,University Kelaniya,SRI LANKA,11.58,33.98,14.55,25.65,27.67,25.64,139.07
2673,Universidade Paulista,BRAZIL,13.41,34.79,15.31,21.22,28.46,25.85,139.03
2674,Usak University,TURKEY,17.29,33.59,17.12,18.26,28.59,24.18,139.03
2675,Southern Connecticut State University,USA,10.66,33.47,13.68,21.0,30.06,30.09,138.96
2676,Kurukshetra University,INDIA,17.0,35.18,16.31,16.14,29.12,25.18,138.93
2677,University of Calicut,INDIA,12.94,35.76,14.58,15.06,31.54,29.01,138.89
2678,Sinop University,TURKEY,14.75,33.95,16.96,15.92,29.42,27.82,138.81
2679,University of Science & Technology of Bamako,MALI,9.56,32.66,11.77,27.77,28.62,28.42,138.79
2680,Hunan Institute of Engineering,CHINA MAINLAND,17.0,34.31,12.12,12.44,32.12,30.71,138.71
2681,Oberlin College,USA,8.38,33.84,14.04,17.59,31.85,32.97,138.67
2682,Binzhou University,CHINA MAINLAND,16.01,34.68,12.91,12.95,32.06,30.02,138.63
2683,Moscow Power Engineering Institute,RUSSIA,12.08,31.34,20.59,25.16,26.67,22.67,138.52
2684,University of Peloponnese,GREECE,11.58,35.09,14.84,23.81,27.22,25.83,138.37
2685,Universite Constantine,ALGERIA,8.98,33.24,14.72,26.77,28.57,26.09,138.37
2686,Tamil Nadu Agricultural University,INDIA,18.49,32.52,14.73,18.58,28.31,25.71,138.34
2687,Kuvempu University,INDIA,10.53,37.34,12.98,17.93,29.75,29.8,138.33
2688,Kristianstad University,SWEDEN,9.84,34.85,11.73,19.89,31.31,30.63,138.25
2689,Poznan University of Economics & Business,POLAND,17.1,34.34,16.59,20.83,26.03,23.22,138.1
2690,Inner Mongolia Normal University,CHINA MAINLAND,19.96,31.66,13.64,15.64,30.21,26.79,137.9
2691,Tokyo Dental College,JAPAN,15.6,35.14,15.05,15.87,30.02,26.18,137.85
2692,Universidad Tecnologica de Pereira,COLOMBIA,8.38,39.04,15.3,24.78,25.56,24.79,137.85
2693,National Taichung University of Science & Technology,TAIWAN,16.71,32.9,13.54,17.36,30.03,27.29,137.82
2694,Florida Gulf Coast University,USA,13.41,33.72,14.2,19.16,28.94,28.38,137.8
2695,California State University San Bernardino,USA,12.45,33.66,15.15,19.83,30.03,26.64,137.76
2696,Mizoram University,INDIA,17.48,34.9,13.84,19.77,27.18,24.54,137.7
2697,Ryukoku University,JAPAN,17.76,32.92,15.1,18.79,28.63,24.44,137.64
2698,Constantine the Philosopher University in Nitra,SLOVAKIA,14.09,32.65,18.03,26.57,24.25,21.97,137.57
2699,Independent University Bangladesh (IUB),BANGLADESH,1.87,34.91,10.0,20.04,31.19,39.54,137.56
2700,Instituto Federal de Sao Paulo (IFSP),BRAZIL,17.0,31.42,15.94,20.19,28.27,24.71,137.54
2701,Konan University,JAPAN,9.84,35.13,12.71,20.49,29.8,29.57,137.54
2702,Korea University of Technology & Education,SOUTH KOREA,15.49,33.34,14.2,18.01,29.92,26.56,137.52
2703,Universidad Autonoma de Zacatecas,MEXICO,19.02,30.91,14.93,22.23,27.41,22.85,137.35
2704,Beibu Gulf University,CHINA MAINLAND,14.09,33.45,12.0,16.32,31.25,30.18,137.29
2705,Hungkuang University,TAIWAN,17.1,33.61,13.82,15.06,30.74,26.82,137.15
2706,North Carolina Central University,USA,11.32,34.08,13.78,21.57,29.31,27.05,137.11
2707,Okayama University of Science,JAPAN,21.25,31.61,15.72,21.11,26.42,20.97,137.09
2708,Dr. Hari Singh Gour University,INDIA,9.13,39.28,12.9,17.74,29.02,29.02,137.09
2709,Universiti Malaysia Kelantan,MALAYSIA,16.61,33.09,15.19,24.58,24.89,22.72,137.08
2710,University of Illinois Peoria,USA,1.65,37.3,14.43,18.86,31.71,33.11,137.06
2711,Instituto Superior Psicologia Aplicada (ISPA),PORTUGAL,12.21,32.23,12.39,25.22,29.01,25.93,136.98
2712,Tongren University,CHINA MAINLAND,11.58,36.22,9.79,13.5,31.44,34.2,136.73
2713,Universiti Sultan Zainal Abidin,MALAYSIA,10.39,34.29,17.13,25.28,25.43,24.04,136.55
2714,Paris School of Economics,FRANCE,13.29,31.27,12.51,23.62,29.92,25.91,136.52
2715,Sonoma State University,USA,3.54,34.63,12.02,17.36,31.64,37.15,136.34
2716,Universidad EAFIT,COLOMBIA,13.98,30.89,15.7,26.28,26.26,23.19,136.3
2717,California State University East Bay,USA,10.8,33.41,15.5,18.72,29.4,28.44,136.26
2718,Khulna University of Engineering & Technology (KUET),BANGLADESH,14.97,33.08,13.64,24.52,25.12,24.91,136.23
2719,University of Al-Qadisiyah,IRAQ,9.27,32.63,12.53,22.03,28.33,31.39,136.19
2720,University of Northern Colorado,USA,9.98,34.85,16.92,18.92,29.89,25.59,136.16
2721,German University in Cairo,EGYPT,10.53,32.53,14.28,25.03,27.19,26.54,136.1
2722,National Chi Nan University,TAIWAN,16.81,31.83,14.1,17.89,29.81,25.62,136.07
2723,Universidade Federal Rural do Semi-Arido (UFERSA),BRAZIL,17.1,31.74,17.74,18.62,27.28,23.46,135.92
2724,Koszalin University of Technology,POLAND,14.97,31.58,13.9,21.51,28.18,25.78,135.91
2725,Jinggangshan University,CHINA MAINLAND,15.28,34.14,13.44,12.31,31.6,29.02,135.8
2726,University of Chemical Technology & Metallurgy - Bulgaria,BULGARIA,12.94,31.44,13.85,23.79,28.4,25.35,135.78
2727,Shandong Jiaotong University,CHINA MAINLAND,18.58,31.52,13.9,14.34,30.21,27.23,135.77
2728,Burapha University,THAILAND,16.41,32.48,13.69,20.34,28.0,24.85,135.77
2729,IPAG Business School,FRANCE,9.7,32.47,10.11,23.73,29.67,29.77,135.46
2730,Ubon Ratchathani University,THAILAND,14.42,31.71,12.07,19.83,29.02,28.38,135.43
2731,Guizhou Institute of Technology,CHINA MAINLAND,16.01,33.92,12.44,13.79,30.38,28.71,135.26
2732,University of Winchester,ENGLAND,7.29,33.39,15.77,21.72,30.3,26.76,135.23
2733,National Formosa University,TAIWAN,14.86,31.4,15.04,16.41,30.62,26.75,135.08
2734,London Metropolitan University,ENGLAND,8.69,34.04,13.22,21.98,28.25,28.82,135.0
2735,Izmir Ekonomi Universitesi,TURKEY,10.12,32.44,14.91,21.19,29.26,27.03,134.95
2736,Thuyloi University,VIETNAM,16.11,30.71,11.97,23.62,27.06,25.43,134.91
2737,College of Engineering Guindy,INDIA,15.49,33.41,13.33,13.44,30.4,28.8,134.89
2738,University of Taipei,TAIWAN,19.79,28.71,13.34,21.3,27.91,23.54,134.6
2739,Guru Ghasidas Vishwavidyalaya,INDIA,11.58,36.67,13.35,16.91,28.81,27.27,134.59
2740,National University of Mongolia,MONGOLIA,13.64,31.06,12.08,27.38,25.19,25.19,134.54
2741,Shandong Technology & Business University,CHINA MAINLAND,17.1,30.94,12.14,13.73,30.98,29.55,134.44
2742,Maejo University,THAILAND,16.81,31.38,11.54,22.1,26.77,25.81,134.41
2743,Tianjin Agricultural University,CHINA MAINLAND,18.22,32.45,14.38,13.38,29.54,26.41,134.38
2744,Universidade do Estado de Mato Grosso,BRAZIL,14.2,32.92,15.25,19.92,26.69,25.21,134.2
2745,Taishan University,CHINA MAINLAND,13.64,34.99,11.94,9.32,32.15,32.13,134.16
2746,Universidad Tecnica Particular de Loja,ECUADOR,8.98,31.29,14.06,26.59,26.87,26.34,134.12
2747,Hankyong National University,SOUTH KOREA,17.29,31.11,13.25,17.28,29.27,25.9,134.08
2748,Franklin & Marshall College,USA,6.63,32.94,13.67,17.97,31.11,31.67,133.99
2749,Gubkin Russian State University of Oil & Gas,RUSSIA,14.42,32.27,15.18,20.75,27.54,23.83,133.98
2750,Guizhou University of Finance & Economics,CHINA MAINLAND,20.86,29.94,13.95,15.31,28.65,25.25,133.95
2751,Universite de M'sila,ALGERIA,13.29,30.77,14.37,24.19,27.17,24.15,133.94
2752,Universite Mouloud Mammeri de Tizi Ouzou,ALGERIA,10.8,30.37,14.12,27.6,27.0,24.0,133.89
2753,Graphic Era University,INDIA,13.86,33.11,14.08,18.69,26.71,27.37,133.82
2754,Prague University of Economics & Business,CZECH REPUBLIC,10.26,33.26,19.58,22.95,25.87,21.85,133.75
2755,Toulouse School of Economics,FRANCE,11.45,30.71,11.79,24.03,29.39,26.38,133.75
2756,Hochschule Angewandte Wissenschaft Hamburg,GERMANY (FED REP GER),12.45,31.12,12.78,22.3,27.73,27.23,133.62
2757,Zakir Husain College Of Engineering & Technology,INDIA,15.39,32.74,12.56,18.92,27.18,26.72,133.51
2758,Kenyatta University,KENYA,14.09,31.1,12.85,24.01,26.55,24.71,133.31
2759,University of Western Macedonia,GREECE,15.18,31.64,12.57,20.07,27.22,26.53,133.21
2760,Universidad del Cauca,COLOMBIA,11.71,29.49,13.73,24.15,26.92,27.15,133.15
2761,Istinye University,TURKEY,21.17,30.37,15.37,19.7,25.24,21.24,133.09
2762,Silesian University Opava,CZECH REPUBLIC,8.98,32.63,12.36,20.69,28.44,29.93,133.04
2763,College of New Jersey,USA,8.83,34.64,15.47,18.08,29.63,26.29,132.95
2764,Hindustan Institute of Technology & Science,INDIA,9.56,34.42,14.17,20.1,27.37,27.27,132.89
2765,Kongu Engineering College,INDIA,19.37,31.03,14.53,18.69,26.18,23.06,132.85
2766,Hebei North University,CHINA MAINLAND,17.94,33.16,13.07,8.33,31.39,28.94,132.83
2767,Chicago Medical School,USA,8.38,35.06,13.49,17.78,29.43,28.67,132.81
2768,Athabasca University,CANADA,8.83,33.04,13.97,23.33,27.55,26.09,132.81
2769,Fuyang Normal University,CHINA MAINLAND,16.9,33.33,13.07,11.69,30.3,27.52,132.81
2770,Bannari Amman Institute of Technology,INDIA,14.86,32.6,15.11,19.16,26.65,24.33,132.71
2771,University of New England - Maine,USA,8.23,37.29,14.27,16.66,29.36,26.81,132.63
2772,Universidade Estadual da Paraiba,BRAZIL,16.11,32.46,16.53,18.44,26.8,22.2,132.55
2773,Hunan University of Arts & Science,CHINA MAINLAND,12.94,34.34,12.24,11.25,31.59,30.17,132.52
2774,University of Zululand,SOUTH AFRICA,9.13,34.01,14.97,24.4,26.4,23.53,132.44
2775,Universidade Catolica de Brasilia,BRAZIL,10.39,33.8,13.86,22.47,27.21,24.55,132.29
2776,Universidad Mayor de San Andres,BOLIVIA,7.13,33.49,10.64,25.16,27.59,28.22,132.23
2777,Pontificia Universidade Catolica de Minas Gerais,BRAZIL,12.21,31.5,16.43,20.92,26.96,24.17,132.18
2778,Universite de Gafsa,TUNISIA,10.12,30.82,11.18,22.23,28.74,29.06,132.14
2779,Adana Alparslan Turkes Science & Technology University,TURKEY,16.31,31.83,12.73,14.96,29.37,26.9,132.11
2780,Kafkas University,TURKEY,13.98,32.26,18.75,15.96,27.56,23.5,132.02
2781,Jilin Institute of Chemical Technology,CHINA MAINLAND,13.41,34.64,13.15,12.44,30.42,27.9,131.96
2782,Shangqiu Normal University,CHINA MAINLAND,15.28,33.92,12.37,10.71,30.94,28.71,131.93
2783,Universidade Federal do Tocantins (UFT),BRAZIL,14.86,31.35,17.5,19.61,25.82,22.76,131.9
2784,University of Northampton,ENGLAND,7.77,34.89,14.4,23.04,27.05,24.73,131.88
2785,University of Presov,SLOVAKIA,15.07,30.63,17.02,25.54,23.53,20.0,131.78
2786,Silpakorn University,THAILAND,12.7,30.91,13.3,20.75,28.12,25.91,131.68
2787,Queen Margaret University,SCOTLAND,8.54,36.03,12.55,22.35,27.31,24.88,131.67
2788,California State University San Marcos,USA,13.05,32.93,14.11,17.12,28.44,26.0,131.66
2789,Yasar University,TURKEY,12.82,31.35,12.89,19.7,28.24,26.63,131.62
2790,Ochanomizu University,JAPAN,15.28,30.7,16.34,18.12,27.5,23.65,131.6
2791,Polytechnic Institute of Viana do Castelo,PORTUGAL,13.05,31.73,12.67,23.2,25.99,24.95,131.59
2792,Universidade Tiradentes,BRAZIL,8.98,32.92,13.29,21.33,28.11,26.96,131.58
2793,Mutah University,JORDAN,9.98,32.67,13.79,25.33,25.87,23.93,131.57
2794,University of St Thomas Minnesota,USA,10.26,34.15,15.94,18.44,27.73,24.96,131.48
2795,Seattle University,USA,8.98,32.56,14.96,18.96,29.46,26.35,131.27
2796,University of Lucerne,SWITZERLAND,12.33,30.29,12.81,22.2,28.57,24.97,131.18
2797,University of Health Science - Pakistan,PAKISTAN,5.25,34.94,11.98,21.8,28.43,28.76,131.15
2798,Chung Hua University,TAIWAN,12.82,31.33,13.66,19.83,28.4,25.09,131.13
2799,City University of Macau,MACAU,19.62,30.16,11.02,16.75,27.26,26.15,130.96
2800,Dezhou University,CHINA MAINLAND,15.49,31.94,11.15,13.96,29.91,28.51,130.96
2801,Simon Bolivar University,VENEZUELA,3.54,33.26,13.17,26.75,27.71,26.51,130.94
2802,Universidade Federal do Oeste do Para,BRAZIL,13.29,32.22,12.79,18.15,27.42,26.96,130.83
2803,Da Yeh University,TAIWAN,14.2,30.82,13.25,17.12,29.66,25.71,130.76
2804,Lafayette College,USA,7.45,33.15,14.1,16.49,29.69,29.72,130.61
2805,Nevsehir Haci Bektas Veli University,TURKEY,13.05,33.27,13.6,16.14,27.97,26.35,130.38
2806,Universita Ecampus,ITALY,8.08,33.58,11.63,18.01,29.69,29.35,130.33
2807,Kumaun University,INDIA,15.7,33.41,12.83,18.19,26.08,24.05,130.27
2808,Huizhou University,CHINA MAINLAND,19.11,28.91,11.27,15.83,28.58,26.49,130.18
2809,Daegu Haany University,SOUTH KOREA,8.98,32.77,10.67,14.29,31.97,31.44,130.11
2810,Universite Hassiba Ben Bouali de Chlef,ALGERIA,11.19,31.06,12.35,23.42,26.4,25.68,130.1
2811,Klaipeda University,LITHUANIA,9.84,31.14,12.97,24.38,26.96,24.77,130.07
2812,Instituto Federal do Espirito Santo (IFES),BRAZIL,15.8,30.16,13.32,17.0,27.82,25.93,130.04
2813,Tarim University,CHINA MAINLAND,16.01,31.18,12.41,14.29,29.18,26.9,129.96
2814,Universidade Federal Rural da Amazonia (UFRA),BRAZIL,18.13,30.81,14.66,18.33,25.78,22.17,129.88
2815,University of Kitakyushu,JAPAN,12.45,30.26,13.47,22.1,27.06,24.52,129.87
2816,Walter Sisulu University,SOUTH AFRICA,8.23,33.29,11.67,20.01,27.36,29.28,129.85
2817,Nippon Dental University,JAPAN,13.52,30.99,12.32,19.45,28.38,25.15,129.82
2818,Gujarat University,INDIA,11.58,33.22,14.49,14.96,28.6,26.82,129.67
2819,Hannam University,SOUTH KOREA,14.75,30.34,14.2,17.28,28.43,24.52,129.52
2820,Voronezh State University,RUSSIA,14.31,30.34,18.26,23.53,24.26,18.65,129.36
2821,Ramaiah Institute of Technology,INDIA,8.83,34.82,13.7,12.77,28.78,30.45,129.35
2822,Saveetha School of Engineering,INDIA,22.84,31.67,13.77,19.7,21.55,19.83,129.35
