Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
2656,Fiji National University (FNU),FIJI,5.71,29.79,7.44,25.82,31.97,20.51,121.23
2657,Seattle University,USA,10.36,28.32,14.05,26.79,23.95,17.72,121.2
2658,Constantine the Philosopher University in Nitra,SLOVAKIA,10.06,28.31,16.13,20.94,20.79,24.81,121.05
2659,University of Oradea,ROMANIA,12.59,30.57,17.51,19.14,17.94,23.31,121.05
2660,Canterbury Christ Church University,ENGLAND,11.23,28.66,15.7,24.93,20.89,19.6,121.01
2661,California State University San Bernardino,USA,14.11,28.0,12.96,25.7,23.04,17.13,120.94
2662,Simon Bolivar University,VENEZUELA,5.33,29.6,12.4,24.0,22.5,26.98,120.8
2663,Universidad Pontificia Bolivariana,COLOMBIA,7.33,29.16,13.29,23.53,23.75,23.69,120.75
2664,Universite Catholique de Lille,FRANCE,6.45,28.56,10.8,26.21,25.95,22.74,120.72
2665,Industrial University of Ho Chi Minh City,VIETNAM,18.1,24.96,10.44,23.78,22.2,21.02,120.49
2666,Ochanomizu University,JAPAN,11.78,28.59,16.45,24.43,21.37,17.84,120.46
2667,"University of Agriculture, Abeokuta",NIGERIA,15.76,26.64,12.17,22.98,20.92,21.98,120.45
2668,University Moratuwa,SRI LANKA,10.8,27.2,16.64,20.98,20.44,24.38,120.45
2669,Showa Pharmaceutical University,JAPAN,8.99,29.47,10.77,26.54,26.44,18.23,120.43
2670,Chung Hua University,TAIWAN,7.5,29.32,13.57,26.44,23.66,19.73,120.23
2671,Xijing University,CHINA MAINLAND,16.75,27.45,15.56,24.42,22.24,13.81,120.22
2672,Yulin Normal University,CHINA MAINLAND,15.76,27.98,10.73,26.37,25.28,14.05,120.16
2673,Tel Hai Academy College,ISRAEL,12.19,28.52,11.1,26.24,25.23,16.83,120.12
2674,Chuzhou University,CHINA MAINLAND,15.87,27.41,10.96,25.44,23.69,16.74,120.11
2675,Guru Ghasidas Vishwavidyalaya,INDIA,12.06,32.61,11.97,25.29,24.41,13.69,120.03
2676,Akita Prefectural University,JAPAN,12.33,28.19,12.06,24.81,22.82,19.8,120.0
2677,Sun Moon University,SOUTH KOREA,11.09,30.18,12.42,27.29,24.41,14.45,119.82
2678,Usak University,TURKEY,18.2,27.33,13.54,24.13,21.45,15.05,119.7
2679,Hebei North University,CHINA MAINLAND,14.95,29.76,11.61,28.52,27.99,6.85,119.67
2680,Kenyatta University,KENYA,10.06,27.13,10.22,24.94,24.69,22.61,119.67
2681,Silesian University Opava,CZECH REPUBLIC,9.91,28.45,12.18,23.67,25.77,19.67,119.66
2682,Universidade Federal Rural do Semi-Arido (UFERSA),BRAZIL,19.18,27.14,16.01,21.7,17.8,17.8,119.63
2683,Chandigarh University,INDIA,14.11,26.97,11.46,24.62,25.72,16.74,119.62
2684,University of St Thomas Minnesota,USA,10.51,29.13,15.07,24.86,22.4,17.55,119.52
2685,Universidad Pedagogica y Tecnologica de Colombia (UPTC),COLOMBIA,12.19,27.39,11.12,22.69,23.46,22.61,119.47
2686,Loyola Marymount University,USA,10.21,28.41,14.43,26.34,24.6,15.36,119.36
2687,Universidade Federal do Oeste do Para,BRAZIL,11.51,29.93,10.15,24.67,25.93,17.18,119.36
2688,Kristianstad University,SWEDEN,8.5,28.78,9.93,26.94,26.56,18.5,119.21
2689,Amherst College,USA,11.65,27.51,13.72,24.97,23.14,18.23,119.21
2690,Universidad Mayor de San Andres,BOLIVIA,8.34,29.05,9.38,23.33,24.5,24.56,119.16
2691,Catholic University of Lublin,POLAND,13.74,27.62,12.84,24.68,22.28,17.96,119.12
2692,Binzhou University,CHINA MAINLAND,16.09,29.36,11.58,26.01,24.43,11.58,119.05
2693,University of Miskolc,HUNGARY,14.23,26.92,13.8,21.73,19.41,22.92,119.01
2694,Shandong Jiaotong University,CHINA MAINLAND,17.59,26.82,12.52,25.09,23.57,13.38,118.96
2695,Hankyong National University,SOUTH KOREA,14.48,26.84,11.86,25.49,23.01,17.26,118.94
2696,IESEG School of Management,FRANCE,10.65,26.91,9.85,24.27,23.36,23.87,118.9
2697,Kafkas University,TURKEY,12.98,28.22,17.87,24.26,21.32,14.22,118.87
2698,Central Taiwan University Science & Technology,TAIWAN,10.51,28.49,12.22,26.49,23.6,17.51,118.82
2699,Tamil Nadu Agricultural University,INDIA,13.49,27.56,12.55,24.2,23.88,17.13,118.81
2700,Universidad Tecnologica de Pereira,COLOMBIA,8.99,28.93,12.18,22.53,24.21,21.98,118.81
2701,Veer Surendra Sai University of Technology,INDIA,14.23,30.34,14.14,25.77,25.39,8.84,118.72
2702,University of New England - Maine,USA,8.01,32.51,13.35,24.46,23.43,16.92,118.68
2703,Azabu University,JAPAN,17.17,27.56,12.29,24.45,22.15,14.94,118.57
2704,Pontificia Universidade Catolica de Minas Gerais,BRAZIL,13.24,27.24,12.55,23.83,22.39,19.29,118.54
2705,German University in Cairo,EGYPT,6.08,28.06,12.81,23.87,24.4,23.21,118.43
2706,Moscow Power Engineering Institute,RUSSIA,8.5,25.93,19.16,22.25,18.67,23.87,118.38
2707,Hunan University of Arts & Science,CHINA MAINLAND,11.37,30.84,11.0,28.0,27.62,9.54,118.36
2708,Shenzhen Technology University,CHINA MAINLAND,22.7,25.81,10.12,22.96,20.91,15.71,118.22
2709,Universidade Tiradentes,BRAZIL,13.99,27.71,10.65,23.69,23.16,18.94,118.14
2710,Western New England University,USA,5.33,29.44,10.56,26.23,28.85,17.55,117.97
2711,Govind Ballabh Pant University of Agriculture Technology,INDIA,13.24,30.9,13.54,23.86,22.31,14.05,117.89
2712,University of Lucerne,SWITZERLAND,12.59,25.51,10.89,24.99,22.77,21.14,117.89
2713,Southern Connecticut State University,USA,6.45,28.61,11.9,25.32,26.33,19.29,117.89
2714,Texas Womans University,USA,13.49,27.34,14.59,25.43,21.18,15.56,117.59
2715,Jinling Institute of Technology,CHINA MAINLAND,17.49,27.04,12.51,25.04,22.19,13.19,117.44
2716,ESSEC Business School,FRANCE,7.68,26.84,10.55,24.76,24.65,22.94,117.41
2717,Xuchang University,CHINA MAINLAND,14.83,28.2,11.06,25.79,23.87,13.63,117.39
2718,Khulna University,BANGLADESH,11.78,26.46,10.23,23.08,23.08,22.72,117.35
2719,Kuvempu University,INDIA,9.3,30.22,9.54,25.98,27.15,15.15,117.34
2720,Florida Gulf Coast University,USA,7.68,28.62,12.08,25.63,26.23,16.92,117.16
2721,Voronezh State University,RUSSIA,12.46,26.79,16.26,22.03,17.46,22.12,117.12
2722,Universite Ibn Khaldoun Tiaret,ALGERIA,1.96,29.97,8.37,27.07,30.86,18.83,117.07
2723,Tomsk State Pedagogical University,RUSSIA,2.65,32.39,9.54,25.61,27.25,19.6,117.04
2724,Beibu Gulf University,CHINA MAINLAND,13.37,27.9,10.43,25.19,24.93,15.2,117.02
2725,University of Health Science - Pakistan,PAKISTAN,0.77,31.35,8.83,27.35,30.1,18.53,116.94
2726,Universidade Federal do Tocantins (UFT),BRAZIL,15.41,29.46,11.93,22.31,20.4,17.39,116.9
2727,Guangdong Polytechnic Normal University,CHINA MAINLAND,18.6,24.83,11.9,24.33,21.98,15.26,116.89
2728,Fern University Hagen,GERMANY (FED REP GER),10.94,25.86,13.43,23.63,20.36,22.59,116.82
2729,California State University San Marcos,USA,6.81,29.55,12.76,26.41,25.3,15.91,116.73
2730,Universite Paris-VIII,FRANCE,4.74,26.15,14.96,24.98,22.06,23.73,116.62
2731,University of Kitakyushu,JAPAN,10.8,26.76,12.49,23.37,22.04,21.11,116.57
2732,Universidade Paulista,BRAZIL,12.98,26.69,12.98,23.44,21.4,19.01,116.51
2733,Universite Mouloud Mammeri de Tizi Ouzou,ALGERIA,6.81,26.22,12.36,23.39,21.14,26.57,116.5
2734,Altai State University,RUSSIA,7.16,27.67,13.34,21.41,23.49,23.38,116.45
2735,Zhoukou Normal University,CHINA MAINLAND,14.48,28.39,12.54,26.35,23.57,11.11,116.44
2736,Jilin Institute of Chemical Technology,CHINA MAINLAND,13.87,29.61,11.64,25.96,24.38,10.79,116.24
2737,Universidad Nacional Costa Rica,COSTA RICA,7.16,27.01,11.05,23.32,22.61,25.06,116.21
2738,University of Zululand,SOUTH AFRICA,13.37,27.17,12.57,21.63,19.09,22.28,116.11
2739,Universidad Autonoma de Zacatecas,MEXICO,15.07,25.81,13.09,22.68,18.91,20.44,116.0
2740,Inner Mongolia Normal University,CHINA MAINLAND,17.59,26.12,12.12,24.09,21.85,14.16,115.94
2741,Shangqiu Normal University,CHINA MAINLAND,15.07,29.85,11.06,26.25,24.77,8.73,115.73
2742,Universite de M'sila,ALGERIA,12.19,25.24,12.07,22.91,20.96,22.33,115.7
2743,Klaipeda University,LITHUANIA,8.18,26.85,11.14,23.67,22.36,23.36,115.55
2744,Universidade do Estado de Mato Grosso,BRAZIL,12.59,28.42,11.83,22.79,22.08,17.8,115.5
2745,Tokyo University of Technology,JAPAN,6.81,28.31,12.28,25.37,24.05,18.61,115.42
2746,Gifu Pharmaceutical University,JAPAN,11.92,30.44,12.68,27.1,24.28,8.94,115.35
2747,Aichi Gakuin University,JAPAN,8.18,29.71,12.41,26.41,24.4,14.22,115.32
2748,Mount Holyoke College,USA,3.93,30.05,12.77,25.15,25.65,17.76,115.31
2749,Hannam University,SOUTH KOREA,14.83,26.13,12.54,24.37,20.73,16.65,115.26
2750,Tarim University,CHINA MAINLAND,17.17,26.4,11.35,23.75,23.26,13.12,115.06
2751,Hunan City University,CHINA MAINLAND,13.62,29.62,10.44,24.41,24.68,12.24,115.01
2752,University of Batna,ALGERIA,9.3,25.2,12.66,23.39,21.57,22.89,115.01
2753,University of Taipei,TAIWAN,14.11,24.81,11.74,23.94,21.01,19.29,114.91
2754,Queen Margaret University,SCOTLAND,6.08,29.84,10.83,24.61,23.03,20.51,114.9
2755,Universidad EAFIT,COLOMBIA,14.11,24.01,12.06,21.25,19.46,23.94,114.82
2756,IPAG Business School,FRANCE,6.27,26.1,7.81,26.11,27.18,21.28,114.76
2757,Gakushuin University,JAPAN,8.18,27.95,11.55,24.8,24.84,17.35,114.67
2758,Taishan University,CHINA MAINLAND,11.92,29.9,10.8,26.98,27.75,7.23,114.58
2759,Tokushima Bunri University,JAPAN,8.99,29.15,11.86,24.41,21.72,18.38,114.5
2760,Athabasca University,CANADA,2.65,27.77,12.38,24.69,23.92,22.92,114.32
2761,Universidad de La Sabana,COLOMBIA,10.65,25.51,12.36,21.66,20.19,23.96,114.32
2762,Koszalin University of Technology,POLAND,12.33,25.42,12.56,22.86,21.51,19.63,114.31
2763,Tianjin Agricultural University,CHINA MAINLAND,16.53,26.48,13.62,23.31,21.09,13.19,114.22
2764,Korea University of Technology & Education,SOUTH KOREA,13.11,29.25,13.02,21.68,20.26,16.87,114.2
2765,University of Abertay Dundee,SCOTLAND,7.84,27.73,11.37,23.15,21.93,22.12,114.14
2766,Universite Bordeaux-Montaigne,FRANCE,7.84,27.23,11.11,24.38,22.23,21.34,114.13
2767,Zhejiang University City College,CHINA MAINLAND,13.24,27.26,12.18,23.63,22.16,15.66,114.12
2768,Swinburne University of Technology Sarawak,MALAYSIA,6.63,30.71,9.69,21.78,24.23,21.05,114.08
2769,Hunan Institute of Engineering,CHINA MAINLAND,10.51,29.63,10.43,26.61,25.92,10.95,114.06
2770,University of Al-Qadisiyah,IRAQ,4.55,26.36,7.89,25.38,31.1,18.53,113.82
2771,National University Tainan,TAIWAN,5.9,28.51,11.72,26.95,25.51,15.15,113.75
2772,Bangabandhu Sheikh Mujibur Rahman Agricultural University (BSMRAU),BANGLADESH,8.34,28.34,7.72,22.78,25.32,21.25,113.75
2773,Burapha University,THAILAND,10.06,27.19,12.03,23.96,21.8,18.64,113.68
2774,Korea Aerospace University,SOUTH KOREA,14.36,25.98,13.3,24.6,20.31,15.05,113.59
2775,Hindustan Institute of Technology & Science,INDIA,11.51,27.3,11.39,22.85,23.82,16.7,113.56
2776,Prague University of Economics & Business,CZECH REPUBLIC,9.3,24.31,19.2,20.97,18.12,21.57,113.48
2777,Osaka Institute of Technology,JAPAN,7.16,27.54,12.37,23.84,23.17,19.36,113.44
2778,GLA University,INDIA,14.36,30.96,12.47,22.23,21.97,11.43,113.42
2779,Youngstown State University,USA,5.71,28.05,11.18,25.54,25.04,17.84,113.36
2780,Guangdong University of Finance & Economics,CHINA MAINLAND,20.84,23.36,11.5,22.48,20.25,14.94,113.36
2781,Universidade Regional de Blumenau (FURB),BRAZIL,11.51,28.63,10.21,23.76,24.89,14.33,113.32
2782,University of Northampton,ENGLAND,7.33,27.29,12.71,23.06,21.47,21.4,113.27
2783,Pomona College,USA,6.63,28.7,12.59,24.48,23.9,16.96,113.27
2784,Universidad Juarez Autonoma de Tabasco,MEXICO,16.96,24.92,12.91,21.59,18.72,18.07,113.18
2785,Adana Alparslan Turkes Science & Technology University,TURKEY,13.11,26.94,10.46,25.12,24.44,12.99,113.07
2786,Universidade Catolica de Pelotas,BRAZIL,3.93,29.34,8.79,25.94,28.19,16.79,112.97
2787,Jilin Jianzhu University,CHINA MAINLAND,16.42,27.77,12.11,23.36,21.56,11.66,112.88
2788,Universidad Americas Puebla (UDLAP),MEXICO,10.51,26.05,10.65,22.45,22.72,20.41,112.79
2789,Soochow University,TAIWAN,15.07,25.6,11.65,22.58,19.75,18.07,112.72
2790,Daejeon University,SOUTH KOREA,15.18,26.89,12.02,24.88,21.73,11.88,112.59
2791,Istanbul Gelisim University,TURKEY,13.24,26.42,9.33,22.74,23.83,16.92,112.48
2792,North-Eastern Federal University in Yakutsk,RUSSIA,7.84,25.71,13.59,22.2,20.99,22.06,112.41
2793,Shaoguan University,CHINA MAINLAND,10.51,27.67,8.93,26.43,28.95,9.91,112.4
2794,Kyoto Prefectural University,JAPAN,10.51,28.32,11.9,23.51,22.13,16.0,112.36
2795,Instituto Federal de Sao Paulo (IFSP),BRAZIL,12.59,25.15,12.84,22.99,20.47,18.31,112.34
2796,Dezhou University,CHINA MAINLAND,13.49,27.61,9.56,24.9,24.74,11.88,112.19
2797,Fukushima University,JAPAN,8.67,28.08,10.52,23.39,23.56,17.96,112.17
2798,HCMC University of Technology & Education (HCMUTE),VIETNAM,12.33,24.15,10.79,21.95,22.03,20.75,112.01
2799,Albany College of Pharmacy & Health Sciences,USA,5.71,30.7,9.88,23.8,24.73,17.13,111.96
2800,Guizhou Institute of Technology,CHINA MAINLAND,12.59,28.16,10.94,24.36,23.48,12.24,111.78
2801,Tongren University,CHINA MAINLAND,6.63,30.71,8.47,25.69,29.03,11.11,111.65
2802,University of Bisha,SAUDI ARABIA,16.64,22.33,8.03,21.07,21.34,22.14,111.56
2803,Jining University,CHINA MAINLAND,10.65,30.6,9.09,25.92,28.98,6.3,111.54
2804,Skidmore College,USA,8.5,27.55,12.96,24.53,22.32,15.61,111.47
2805,SVKM's NMIMS (Deemed to be University),INDIA,12.19,31.35,13.06,20.94,20.64,13.25,111.43
2806,Walailak University,THAILAND,18.5,23.92,11.36,20.55,17.46,19.46,111.24
2807,Mizoram University,INDIA,12.06,26.88,11.4,22.23,20.45,18.11,111.12
2808,Guangxi University of Science & Technology,CHINA MAINLAND,22.87,25.69,14.16,18.06,16.47,13.87,111.12
2809,Deenbandhu Chhotu Ram University of Science & Technology,INDIA,11.51,27.0,10.16,24.66,25.57,11.81,110.71
2810,Fuyang Normal University,CHINA MAINLAND,14.72,27.57,11.46,24.86,22.95,9.14,110.69
2811,Yogi Vemana University,INDIA,3.51,29.09,7.91,25.41,28.61,16.1,110.64
2812,Chang Jung Christian University,TAIWAN,8.99,26.65,11.83,25.42,23.11,14.56,110.55
2813,Universidade Federal Rural da Amazonia (UFRA),BRAZIL,18.5,25.43,12.58,19.95,17.44,16.47,110.36
2814,National University of Mongolia,MONGOLIA,8.34,25.35,9.69,20.39,21.36,25.08,110.21
2815,Hebei Normal University of Science & Technology,CHINA MAINLAND,13.62,28.15,10.28,24.66,23.71,9.73,110.14
2816,Kielce University of Technology,POLAND,12.46,26.64,16.27,19.71,18.63,16.42,110.13
2817,Xinjiang Normal University,CHINA MAINLAND,12.06,28.08,10.77,24.84,24.43,9.82,110.0
2818,Cheongju University,SOUTH KOREA,10.94,27.77,11.4,24.36,21.17,14.28,109.92
2819,Universidade Federal do Vale do Sao Francisco,BRAZIL,13.99,25.93,12.53,22.59,20.42,14.45,109.92
2820,Ubon Ratchathani University,THAILAND,11.37,25.45,10.25,22.77,22.12,17.72,109.68
2821,Mondragon Unibertsitatea,SPAIN,6.45,28.73,10.74,22.43,23.76,17.55,109.67
2822,Curtin University Sarawak,MALAYSIA,9.91,31.34,9.88,17.34,19.87,21.31,109.66
2823,Liverpool Hope University,ENGLAND,5.33,24.78,13.93,22.91,20.41,22.14,109.5
2824,Manhattan College,USA,8.01,23.46,15.13,22.75,22.63,17.3,109.29
2825,Luoyang Institute of Science & Technology,CHINA MAINLAND,2.87,28.88,8.79,28.07,29.94,10.7,109.25
2826,Heilongjiang University of Science & Technology,CHINA MAINLAND,7.5,29.76,10.8,25.34,25.97,9.82,109.2
2827,Universiti Pendidikan Sultan Idris,MALAYSIA,6.63,27.2,11.0,22.46,23.02,18.76,109.06
2828,Reed College - Oregon,USA,4.94,27.2,12.01,24.4,25.23,15.05,108.84
2829,Kyoto Pharmaceutical University,JAPAN,8.34,27.92,11.94,25.94,23.25,11.43,108.82
2830,California State University Chico,USA,7.16,26.67,12.95,23.66,21.44,16.92,108.8
2831,Universidade Regional do Cariri,BRAZIL,15.07,26.21,10.24,21.94,20.58,14.72,108.75
2832,University of Kufa,IRAQ,6.45,24.96,10.69,21.63,21.8,23.19,108.72
2833,London Metropolitan University,ENGLAND,0.77,27.7,11.85,23.22,23.81,21.34,108.69
2834,Universidade de Santo Amaro (UNISA),BRAZIL,5.52,27.54,8.37,25.37,28.89,12.86,108.56
2835,Changzhou Institute of Technology,CHINA MAINLAND,16.42,22.91,11.65,22.11,18.88,16.52,108.48
2836,University of Winchester,ENGLAND,6.27,24.0,13.78,24.78,20.77,18.83,108.43
2837,Gubkin Russian State University of Oil & Gas,RUSSIA,10.65,25.51,12.38,22.16,19.25,18.46,108.42
2838,Gujarat University,INDIA,8.34,28.95,12.5,23.49,21.95,13.12,108.36
2839,Poznan University of Economics & Business,POLAND,14.48,25.4,13.39,19.94,18.5,16.61,108.31
2840,Instituto Federal do Espirito Santo (IFES),BRAZIL,12.59,25.11,10.86,22.78,21.96,14.94,108.24
2841,College of Engineering Guindy,INDIA,15.07,25.63,11.27,23.22,22.25,10.79,108.22
2842,Seton Hall University,USA,7.5,25.84,15.07,23.58,19.87,16.29,108.15
2843,University of Calabar,NIGERIA,7.5,25.3,10.22,21.96,21.56,21.57,108.11
2844,Universidade Federal do Reconcavo da Bahia,BRAZIL,16.42,26.2,13.34,20.02,17.16,14.89,108.02
2845,Hefei Normal University,CHINA MAINLAND,12.59,26.28,10.09,24.61,24.14,10.27,107.98
2846,Universidad Catolica de Temuco,CHILE,13.24,24.63,11.75,19.26,17.07,22.01,107.96
2847,Guizhou Minzu University,CHINA MAINLAND,15.18,25.32,11.5,22.66,21.46,11.81,107.94
2848,Sardar Patel University,INDIA,8.34,28.87,11.16,23.88,23.51,12.1,107.87
2849,Mepco Schlenk Engineering College,INDIA,9.46,27.74,11.82,24.6,24.12,10.0,107.74
2850,Quinnipiac University,USA,9.91,26.18,13.66,23.39,20.62,13.93,107.69
2851,University of Western Macedonia,GREECE,9.3,24.62,10.32,22.16,22.5,18.72,107.62
2852,Guglielmo Marconi University,ITALY,8.83,22.93,15.06,19.65,19.92,21.02,107.41
2853,Jiwaji University Gwalior,INDIA,2.42,31.2,10.22,25.04,25.86,12.66,107.4
2854,Bayburt University,TURKEY,8.18,27.03,9.36,25.61,25.75,11.43,107.35
2855,Ostfold University College,NORWAY,10.06,24.55,10.14,21.27,20.82,20.35,107.19
2856,California State University Dominguez Hills,USA,5.9,27.36,10.6,22.74,23.71,16.79,107.09
2857,Valparaiso University,USA,2.65,26.96,10.94,23.67,24.95,17.88,107.05
2858,Universidad Nacional de San Juan,ARGENTINA,8.99,25.29,11.09,21.67,20.35,19.63,107.02
2859,Thiagarajar College of Engineering,INDIA,5.33,28.82,11.98,24.94,25.11,10.79,106.96
2860,Guizhou University of Finance & Economics,CHINA MAINLAND,17.38,23.6,12.71,20.7,19.1,13.25,106.74
2861,Samara State Technical University,RUSSIA,7.16,26.74,16.02,20.9,19.59,16.19,106.6
2862,Elon University,USA,13.24,24.81,13.66,22.28,18.82,13.75,106.56
2863,Shenyang Medical College,CHINA MAINLAND,9.3,27.03,8.95,24.99,25.55,10.7,106.53
2864,Effat University,SAUDI ARABIA,1.01,24.68,8.38,23.8,28.56,20.06,106.5
2865,Grenoble Ecole Management,FRANCE,5.71,23.84,8.2,23.85,24.46,20.38,106.44
2866,Xinxiang University,CHINA MAINLAND,8.5,28.47,8.8,26.23,28.46,5.86,106.32
2867,Bannari Amman Institute of Technology,INDIA,12.85,25.29,12.28,20.78,19.15,15.95,106.3
2868,Universite Amar Telidji de Laghouat,ALGERIA,10.51,22.77,10.83,20.66,19.44,22.06,106.27
2869,Indiana University of Pennsylvania,USA,10.06,26.02,12.89,20.27,18.19,18.76,106.19
2870,Korea Polytechnic University,SOUTH KOREA,9.76,25.17,10.54,24.76,22.64,13.32,106.18
2871,Hochschule Angewandte Wissenschaft Hamburg,GERMANY (FED REP GER),4.34,25.36,10.66,22.08,23.38,20.25,106.09
2872,Universidad de Caldas,COLOMBIA,8.01,24.11,9.59,20.88,22.41,20.99,105.99
2873,Suffolk University,USA,10.94,24.89,11.04,22.88,21.15,15.05,105.94
2874,Yulin University,CHINA MAINLAND,14.48,24.85,10.88,23.39,23.09,9.24,105.93
2875,Universidad del Cauca,COLOMBIA,7.33,21.4,10.2,21.63,23.39,21.98,105.93
2876,Zaozhuang University,CHINA MAINLAND,16.31,24.37,12.69,22.73,20.54,9.24,105.88
2877,Babson College,USA,4.74,28.17,8.47,23.1,25.73,15.61,105.83
2878,University Shiga Prefecture,JAPAN,6.98,27.93,11.2,24.3,22.89,12.52,105.82
2879,Irkutsk State University,RUSSIA,7.84,25.13,12.52,21.53,19.34,19.43,105.79
2880,University of Northern Iowa,USA,8.99,24.62,12.52,23.28,20.02,16.33,105.76
2881,Vanderbilt University Peabody College,USA,8.01,30.78,10.73,21.62,21.37,13.25,105.76
2882,Maejo University,THAILAND,9.61,24.84,9.29,21.41,21.84,18.64,105.63
2883,Longyan University,CHINA MAINLAND,10.8,24.64,9.6,23.31,23.02,14.22,105.6
2884,Mehmet Akif Ersoy University,TURKEY,3.09,27.44,12.06,24.89,24.56,13.5,105.53
2885,Seoul Women's University,SOUTH KOREA,7.33,25.9,10.23,24.97,23.97,12.99,105.39
2886,Tianjin University of Technology & Education,CHINA MAINLAND,13.11,25.74,14.02,19.93,18.88,13.69,105.38
2887,Hemwati Nandan Bahuguna Garhwal University,INDIA,4.94,28.62,9.72,22.58,23.39,16.1,105.36
2888,Fundacao Universidade Federal do Amapa,BRAZIL,12.06,24.85,10.05,21.17,20.05,17.0,105.18
2889,University of Port Harcourt,NIGERIA,8.67,25.87,10.8,20.66,19.58,19.53,105.11
2890,Thuyloi University,VIETNAM,15.07,21.78,9.1,19.31,18.67,21.14,105.08
2891,Himachal Pradesh University,INDIA,4.74,28.78,10.37,24.47,25.29,11.43,105.08
2892,Kitami Institute of Technology,JAPAN,10.94,24.34,11.3,22.2,19.69,16.56,105.04
2893,State University of New York (SUNY) - Oswego,USA,3.93,23.84,10.72,23.14,23.71,19.53,104.87
2894,Universite Hassiba Ben Bouali de Chlef,ALGERIA,6.63,24.61,9.66,21.94,21.97,19.87,104.68
2895,North-Western State Medical University named after I.I. Mechnikov,RUSSIA,3.09,25.79,12.32,21.49,23.38,18.57,104.64
